district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Nabarangpur,2021_10,Nabarangpur,335,6935192.23,0.0,31.67,68007,137865,1449417,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2021_10.tif,3,3,1,3,0.5,3,30.52,21-397
Nabarangpur,2021_11,Nabarangpur,335,6935192.23,0.0,19.07,68007,137865,1449417,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2021_11.tif,4,3,1,3,0.57,3,28.71,21-397
Nabarangpur,2021_12,Nabarangpur,335,6935192.23,0.0,2.29,68007,137865,1449417,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2021_12.tif,4,3,1,3,0.57,3,28.94,21-397
Nabarangpur,2022_01,Nabarangpur,335,6935192.23,0.0,0.05,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_01.tif,3,3,1,3,0.31,2,30.1,21-397
Nabarangpur,2022_02,Nabarangpur,335,6935192.23,0.0,0.32,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_02.tif,3,3,1,3,0.42,3,34.94,21-397
Nabarangpur,2022_03,Nabarangpur,335,6935192.23,0.0,16.5,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_03.tif,3,3,1,3,0.57,3,40.9,21-397
Nabarangpur,2022_04,Nabarangpur,335,0.0,0.0,11.72,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_04.tif,1,3,1,3,0.31,2,42.48,21-397
Nabarangpur,2022_05,Nabarangpur,335,0.0,0.0,8.16,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_05.tif,3,3,1,3,0.42,3,41.24,21-397
Nabarangpur,2022_06,Nabarangpur,335,31911968.0,31911968.0,12.66,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_06.tif,3,3,1,3,0.57,3,43.96,21-397
Nabarangpur,2022_07,Nabarangpur,335,31911968.0,0.0,7.5,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_07.tif,3,3,1,3,0.5,3,32.39,21-397
Nabarangpur,2022_08,Nabarangpur,335,31911968.0,0.0,32.21,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_08.tif,5,3,1,3,0.68,4,30.51,21-397
Nabarangpur,2022_09,Nabarangpur,335,31911968.0,0.0,14.68,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_09.tif,4,3,1,3,0.61,4,30.1,21-397
Nabarangpur,2022_10,Nabarangpur,335,31911968.0,0.0,7.82,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_10.tif,2,3,1,3,0.38,2,29.02,21-397
Nabarangpur,2022_11,Nabarangpur,335,31911968.0,0.0,3.5,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_11.tif,3,3,1,3,0.42,3,30.05,21-397
Nabarangpur,2022_12,Nabarangpur,335,31911968.0,0.0,51.84,70964,139270,1473860,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2022_12.tif,4,3,1,3,0.61,4,31.68,21-397
Nabarangpur,2023_01,Nabarangpur,335,31911968.0,0.0,18.58,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_01.tif,2,3,1,3,0.38,2,33.28,21-397
Nabarangpur,2023_02,Nabarangpur,335,31911968.0,0.0,13.68,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_02.tif,4,3,1,3,0.61,4,38.01,21-397
Nabarangpur,2023_03,Nabarangpur,335,31911968.0,0.0,0.0,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_03.tif,2,3,1,3,0.31,2,37.2,21-397
Nabarangpur,2023_04,Nabarangpur,335,0.0,0.0,3.86,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_04.tif,3,3,1,3,0.29,2,40.74,21-397
Nabarangpur,2023_05,Nabarangpur,335,0.0,0.0,0.0,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_05.tif,2,3,1,3,0.07,1,40.28,21-397
Nabarangpur,2023_06,Nabarangpur,335,0.0,0.0,17.14,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_06.tif,2,3,1,3,0.22,2,44.54,21-397
Nabarangpur,2023_07,Nabarangpur,335,0.0,0.0,21.79,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_07.tif,2,3,1,3,0.22,2,28.5,21-397
Nabarangpur,2023_08,Nabarangpur,335,0.0,0.0,18.72,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_08.tif,2,3,1,3,0.22,2,30.23,21-397
Nabarangpur,2023_09,Nabarangpur,335,0.0,0.0,28.45,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_09.tif,2,3,1,3,0.22,2,27.56,21-397
Nabarangpur,2023_10,Nabarangpur,335,0.0,0.0,13.03,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_10.tif,1,3,1,3,0.07,1,30.32,21-397
Nabarangpur,2023_11,Nabarangpur,335,0.0,0.0,33.29,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_11.tif,4,3,1,3,0.52,3,30.7,21-397
Nabarangpur,2023_12,Nabarangpur,335,0.0,0.0,9.58,73921,140675,1498303,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2023_12.tif,1,3,1,3,0.07,1,28.38,21-397
Nabarangpur,2024_01,Nabarangpur,335,0.0,0.0,9.41,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_01.tif,4,3,1,3,0.52,3,31.1,21-397
Nabarangpur,2024_02,Nabarangpur,335,0.0,0.0,9.92,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_02.tif,2,3,1,3,0.38,2,35.1,21-397
Nabarangpur,2024_03,Nabarangpur,335,0.0,0.0,15.09,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_03.tif,3,3,1,3,0.5,3,37.79,21-397
Nabarangpur,2024_04,Nabarangpur,335,0.0,0.0,31.36,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_04.tif,3,3,1,3,0.42,3,42.59,21-397
Nabarangpur,2024_05,Nabarangpur,335,0.0,0.0,24.41,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_05.tif,3,3,1,4,0.42,3,39.77,21-397
Nabarangpur,2024_06,Nabarangpur,335,0.0,0.0,19.45,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_06.tif,1,3,1,4,0.31,2,36.94,21-397
Nabarangpur,2024_07,Nabarangpur,335,0.0,0.0,1.06,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_07.tif,1,3,1,4,0.31,2,0.0,21-397
Nabarangpur,2024_08,Nabarangpur,335,187179602.69,187179602.69,14.74,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_08.tif,4,3,1,1,0.46,3,28.54,21-397
Nabarangpur,2024_09,Nabarangpur,335,187179602.69,0.0,14.44,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_09.tif,1,3,1,1,0.06,1,28.71,21-397
Nabarangpur,2024_10,Nabarangpur,335,187179602.69,0.0,53.94,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_10.tif,5,3,1,2,0.62,4,30.3,21-397
Nabarangpur,2024_11,Nabarangpur,335,187179602.69,0.0,11.62,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_11.tif,1,3,1,2,0.14,1,29.13,21-397
Nabarangpur,2024_12,Nabarangpur,335,187179602.69,0.0,28.58,76878,142079,1522747,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2024_12.tif,4,3,1,2,0.54,3,28.71,21-397
Nabarangpur,2025_01,Nabarangpur,335,188183386.69,1003784.0,24.84,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_01.tif,5,3,1,2,0.62,4,31.75,21-397
Nabarangpur,2025_02,Nabarangpur,335,188183386.69,0.0,18.2,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_02.tif,2,3,1,2,0.24,2,36.51,21-397
Nabarangpur,2025_03,Nabarangpur,335,188589696.69,406310.0,28.09,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_03.tif,5,3,1,2,0.62,4,39.92,21-397
Nabarangpur,2025_04,Nabarangpur,335,0.0,0.0,14.33,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_04.tif,2,3,1,3,0.38,2,39.28,21-397
Nabarangpur,2025_05,Nabarangpur,335,18825549.0,18825549.0,0.56,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_05.tif,2,3,1,3,0.31,2,38.22,21-397
Nabarangpur,2025_06,Nabarangpur,335,18825549.0,0.0,0.94,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_06.tif,3,3,1,3,0.42,3,35.01,21-397
Nabarangpur,2025_07,Nabarangpur,335,18825549.0,0.0,17.72,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_07.tif,4,3,1,3,0.61,4,27.79,21-397
Nabarangpur,2025_08,Nabarangpur,335,18825549.0,0.0,32.37,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_08.tif,4,3,1,3,0.61,4,29.71,21-397
Nabarangpur,2025_09,Nabarangpur,335,18825549.0,0.0,15.35,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_09.tif,3,3,1,3,0.36,2,29.25,21-397
Nabarangpur,2025_10,Nabarangpur,335,19401854.0,576305.0,7.86,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_10.tif,2,3,1,3,0.38,2,28.22,21-397
Nabarangpur,2025_11,Nabarangpur,335,19401854.0,0.0,11.16,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_11.tif,4,3,1,3,0.61,4,27.8,21-397
Nabarangpur,2025_12,Nabarangpur,335,19401854.0,0.0,0.0,79835,143484,1547190,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2025_12.tif,2,3,1,3,0.31,2,27.63,21-397
Nabarangpur,2026_01,Nabarangpur,335,19401854.0,0.0,1.04,82792,144888,1571633,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2026_01.tif,2,3,1,3,0.31,2,29.64,21-397
Nabarangpur,2026_02,Nabarangpur,335,19401854.0,0.0,1.06,82792,144888,1571633,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2026_02.tif,2,3,1,3,0.38,2,32.77,21-397
Nabarangpur,2026_03,Nabarangpur,335,19401854.0,0.0,2.13,82792,144888,1571633,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2026_03.tif,2,3,1,3,0.38,2,37.42,21-397
Nabarangpur,2026_04,Nabarangpur,335,0.0,0.0,20.1,82792,144888,1571633,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2026_04.tif,2,3,1,3,0.22,2,39.71,21-397
Nabarangpur,2026_05,Nabarangpur,335,0.0,0.0,24.14,82792,144888,1571633,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2026_05.tif,3,3,1,3,0.41,3,38.67,21-397
Nabarangpur,2026_06,Nabarangpur,335,0.0,0.0,10.55,82792,144888,1571633,10.8,12.99,13.45,274650.0,98.1,2.88,4.86,3.98,3.4,3.78,LST_ODISHA_2026_06.tif,3,3,1,3,0.41,3,36.56,21-397
Nayagarh,2021_01,Nayagarh,201,0.0,0.0,29.75,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_01.tif,3,2,1,3,0.4,2,31.43,21-385
Nayagarh,2021_02,Nayagarh,201,0.0,0.0,7.13,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_02.tif,3,2,1,3,0.4,2,35.15,21-385
Nayagarh,2021_03,Nayagarh,201,0.0,0.0,7.01,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_03.tif,3,2,1,3,0.48,3,39.18,21-385
Nayagarh,2021_04,Nayagarh,201,227649.0,227649.0,0.12,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_04.tif,3,2,1,3,0.3,2,41.28,21-385
Nayagarh,2021_05,Nayagarh,201,227649.0,0.0,1.22,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_05.tif,3,2,1,4,0.41,3,39.43,21-385
Nayagarh,2021_06,Nayagarh,201,227649.0,0.0,0.34,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_06.tif,2,2,1,4,0.3,2,40.63,21-385
Nayagarh,2021_07,Nayagarh,201,227649.0,0.0,10.75,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_07.tif,3,2,1,4,0.48,3,25.31,21-385
Nayagarh,2021_08,Nayagarh,201,227649.0,0.0,31.15,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_08.tif,4,2,1,3,0.67,4,31.52,21-385
Nayagarh,2021_09,Nayagarh,201,227649.0,0.0,7.46,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_09.tif,4,2,1,3,0.6,3,29.85,21-385
Nayagarh,2021_10,Nayagarh,201,227649.0,0.0,35.04,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_10.tif,5,2,1,3,0.67,4,29.77,21-385
Nayagarh,2021_11,Nayagarh,201,227649.0,0.0,10.09,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_11.tif,3,2,1,3,0.41,3,27.21,21-385
Nayagarh,2021_12,Nayagarh,201,227649.0,0.0,0.47,83382,69382,1023409,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2021_12.tif,3,2,1,3,0.41,3,25.57,21-385
Nayagarh,2022_01,Nayagarh,201,227649.0,0.0,0.0,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_01.tif,3,2,1,3,0.3,2,27.5,21-385
Nayagarh,2022_02,Nayagarh,201,227649.0,0.0,0.0,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_02.tif,2,2,1,3,0.3,2,32.22,21-385
Nayagarh,2022_03,Nayagarh,201,227649.0,0.0,19.65,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_03.tif,4,2,1,3,0.67,4,37.3,21-385
Nayagarh,2022_04,Nayagarh,201,0.0,0.0,24.31,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_04.tif,4,2,1,3,0.6,3,40.82,21-385
Nayagarh,2022_05,Nayagarh,201,0.0,0.0,2.86,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_05.tif,2,2,1,3,0.3,2,38.44,21-385
Nayagarh,2022_06,Nayagarh,201,0.0,0.0,19.71,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_06.tif,4,2,1,3,0.67,4,35.72,21-385
Nayagarh,2022_07,Nayagarh,201,0.0,0.0,9.7,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_07.tif,5,2,1,3,0.67,4,30.24,21-385
Nayagarh,2022_08,Nayagarh,201,0.0,0.0,25.0,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_08.tif,3,2,1,3,0.48,3,32.1,21-385
Nayagarh,2022_09,Nayagarh,201,0.0,0.0,10.47,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_09.tif,2,2,1,3,0.37,2,31.38,21-385
Nayagarh,2022_10,Nayagarh,201,0.0,0.0,8.86,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_10.tif,3,2,1,3,0.48,3,28.86,21-385
Nayagarh,2022_11,Nayagarh,201,0.0,0.0,5.2,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_11.tif,4,2,1,3,0.56,3,28.91,21-385
Nayagarh,2022_12,Nayagarh,201,0.0,0.0,48.4,86302,69584,1034449,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2022_12.tif,4,2,1,3,0.6,3,30.02,21-385
Nayagarh,2023_01,Nayagarh,201,0.0,0.0,25.38,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_01.tif,3,2,1,3,0.48,3,31.3,21-385
Nayagarh,2023_02,Nayagarh,201,0.0,0.0,11.64,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_02.tif,3,2,1,3,0.48,3,36.22,21-385
Nayagarh,2023_03,Nayagarh,201,0.0,0.0,2.62,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_03.tif,4,2,1,3,0.56,3,36.73,21-385
Nayagarh,2023_04,Nayagarh,201,0.0,0.0,0.35,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_04.tif,2,2,1,3,0.0,1,38.42,21-385
Nayagarh,2023_05,Nayagarh,201,0.0,0.0,4.37,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_05.tif,4,2,1,3,0.51,3,40.35,21-385
Nayagarh,2023_06,Nayagarh,201,0.0,0.0,21.63,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_06.tif,3,2,1,3,0.4,2,41.42,21-385
Nayagarh,2023_07,Nayagarh,201,0.0,0.0,27.28,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_07.tif,3,2,1,3,0.4,2,26.64,21-385
Nayagarh,2023_08,Nayagarh,201,0.0,0.0,23.93,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_08.tif,3,2,1,3,0.4,2,28.75,21-385
Nayagarh,2023_09,Nayagarh,201,0.0,0.0,42.33,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_09.tif,5,2,1,3,0.64,4,30.25,21-385
Nayagarh,2023_10,Nayagarh,201,0.0,0.0,19.53,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_10.tif,3,2,1,3,0.4,2,30.43,21-385
Nayagarh,2023_11,Nayagarh,201,0.0,0.0,33.59,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_11.tif,4,2,1,3,0.51,3,29.56,21-385
Nayagarh,2023_12,Nayagarh,201,0.0,0.0,13.21,89223,69786,1045489,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2023_12.tif,3,2,1,3,0.51,3,27.51,21-385
Nayagarh,2024_01,Nayagarh,201,0.0,0.0,7.92,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_01.tif,3,2,1,3,0.28,2,29.36,21-385
Nayagarh,2024_02,Nayagarh,201,0.0,0.0,14.65,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_02.tif,4,2,1,3,0.6,3,34.81,21-385
Nayagarh,2024_03,Nayagarh,201,0.0,0.0,17.44,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_03.tif,3,2,1,3,0.48,3,37.76,21-385
Nayagarh,2024_04,Nayagarh,201,5065805.0,5065805.0,24.16,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_04.tif,3,2,1,3,0.41,3,41.78,21-385
Nayagarh,2024_05,Nayagarh,201,5065805.0,0.0,27.37,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_05.tif,4,2,1,3,0.53,3,37.86,21-385
Nayagarh,2024_06,Nayagarh,201,5065805.0,0.0,37.03,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_06.tif,3,2,1,3,0.44,3,38.5,21-385
Nayagarh,2024_07,Nayagarh,201,5065805.0,0.0,9.75,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_07.tif,3,2,1,3,0.44,3,26.2,21-385
Nayagarh,2024_08,Nayagarh,201,5065805.0,0.0,13.14,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_08.tif,4,2,1,4,0.56,3,27.16,21-385
Nayagarh,2024_09,Nayagarh,201,5065805.0,0.0,23.81,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_09.tif,3,2,1,4,0.48,3,30.91,21-385
Nayagarh,2024_10,Nayagarh,201,5065805.0,0.0,42.54,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_10.tif,2,2,1,4,0.37,2,29.26,21-385
Nayagarh,2024_11,Nayagarh,201,5065805.0,0.0,19.84,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_11.tif,4,2,1,4,0.6,3,27.35,21-385
Nayagarh,2024_12,Nayagarh,201,5065805.0,0.0,19.89,92143,69989,1056530,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2024_12.tif,3,2,1,4,0.48,3,27.1,21-385
Nayagarh,2025_01,Nayagarh,201,5423307.0,357502.0,18.97,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_01.tif,3,2,1,4,0.41,3,29.36,21-385
Nayagarh,2025_02,Nayagarh,201,5423307.0,0.0,24.56,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_02.tif,4,2,1,4,0.6,3,34.1,21-385
Nayagarh,2025_03,Nayagarh,201,5423307.0,0.0,20.41,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_03.tif,3,2,1,4,0.48,3,37.9,21-385
Nayagarh,2025_04,Nayagarh,201,2648938.0,2648938.0,22.58,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_04.tif,5,2,1,3,0.67,4,38.34,21-385
Nayagarh,2025_05,Nayagarh,201,2648938.0,0.0,0.13,95064,70191,1067570,10.48,9.95,12.14,222054.0,87.5,9.73,12.49,5.93,4.96,8.28,LST_ODISHA_2025_05.tif,2,2,1,3,0.3,2,37.89,21-385
