object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-382-03398,Jajapur,2025_01,468256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,3398.0,Jajapur,382.0,0,1.974407456729374,805.6613953488372,38.38267674418604,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,24909.0,22428.0,203104.0,261,48127.0,11.0,106028.0,20.0,20.0,385.0,102.0,5.0,10623.535,9.0,2.0,9.3,16.84,35626.0,0.00022371,1983.24300742904,13.463,0.0,2,4,2,4,2024-2025,10936148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,5,,,
21-379-03435,Kendrapara,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,3435.0,Kendrapara,379.0,0,1.7801673991107052,370.26753023255816,25.939127906976744,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,16008.0,10636.0,138745.0,215,13548.0,1.0,105225.0,50.0,31.0,171.0,7.0,2.0,10707.7673,10.6,2.0,13.03,14.12,38132.0,0.00020522,2242.26213578667,3.607,0.0,2,4,2,4,2024-2025,13898104.0,0.0,7831682.0,0.0,0.0,0.0,0.0,0.72,5,,,
21-382-03401,Jajapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,3401.0,Jajapur,382.0,0,1.9619379092570648,693.7794581395349,30.753055813953488,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,12123.0,10106.0,210665.0,228,16561.0,3.0,75436.0,13.0,30.0,323.0,28.0,2.0,15810.608,8.3,3.0,10.18,10.19,21747.0,7.697e-05,3867.86838398343,10.673,0.0,2,4,2,4,2024-2025,10810710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,5,,,
21-378-03322,Bhadrak,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,3322.0,Bhadrak,378.0,0,-72.73809949671337,-40781.692444186054,34.66470465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,20567.0,18196.0,294927.0,367,0.0,0.0,159054.0,44.0,37.0,500.0,3.0,2.0,13386.17,6.9,3.0,9.08,15.06,53800.0,9.012e-05,4312.59309558756,7.289,0.0,3,4,2,3,2024-2025,72985897.0,0.0,0.0,0.0,0.0,15132938.0,0.0,0.72,5,,,
21-377-03302,Baleshwar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,3302.0,Baleshwar,377.0,0,-243.118277804662,-83218.10609534883,42.458604651162794,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,15198.0,14469.0,345821.0,414,0.0,0.0,65522.0,7.0,41.0,333.0,5.0,3.0,9071.0,6.8,3.0,0.31,20.01,61201.0,9.056e-05,6312.24247473983,5.395,0.0,3,4,2,3,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,5,,,
21-375-03447,Kendujhar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,0.0,0.0,3447.0,Kendujhar,375.0,0,1.4139854749737204,1223.1339976744189,35.12531860465116,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,10219.0,14411.0,171616.0,261,32836.0,4.0,135417.0,17.0,34.0,843.0,351.0,4.0,12647.252,9.3,3.0,12.17,15.79,25256.0,0.00021487,1661.39342128765,58.635,39.991,3,3,2,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5,,,
21-399-03482,Malkangiri,2025_01,500007.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,0.0,0.0,3482.0,Malkangiri,399.0,0,2.017250654280321,2095.128258139535,32.5151976744186,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,8340.0,15963.0,178921.0,284,0.0,0.0,211172.0,49.0,36.0,1004.0,281.0,7.0,13394.72,8.5,3.0,4.89,30.36,21907.0,0.00014658,2725.32336251913,74.234,56.991,3,3,2,5,2024-2025,22020324.0,0.0,0.0,0.0,0.0,1270562.0,0.0,0.7,5,,,
21-377-03299,Baleshwar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,3299.0,Baleshwar,377.0,0,-77.01256535065681,-40767.52461627907,34.95588604651163,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,25155.0,23940.0,448675.0,423,39704.0,13.0,142682.0,38.0,31.0,429.0,6.0,2.0,36006.9679,13.2,3.0,19.57,15.13,119965.0,0.00022179,3025.7193479455,3.993,0.0,5,4,2,2,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5,,,
21-376-03502,Mayurbhanj,2025_01,6442101.0,0.0,0.0,0.0,3418283.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,3502.0,Mayurbhanj,376.0,0,1.7970157482452291,577.1801372093024,32.28175348837209,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,6654.0,8090.0,135066.0,200,4275.0,2.0,85501.0,12.0,28.0,313.0,45.0,2.0,6600.97,8.7,2.0,23.07,20.22,22687.0,0.00012039,4446.52614168143,23.117,11.209,1,4,2,5,2024-2025,7512360.0,0.0,3418283.0,0.0,0.0,0.0,0.0,0.69,4,,,
21-377-03309,Baleshwar,2025_01,389670.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,3309.0,Baleshwar,377.0,0,2.3259218562868003,550.2030534883721,27.841688372093024,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,11134.0,10510.0,194088.0,278,15096.0,2.0,92443.0,21.0,24.0,258.0,19.0,2.0,14064.38,10.4,3.0,12.21,21.88,38303.0,0.00028324,1844.87008123663,17.468,4.604,2,4,2,3,2024-2025,68250322.0,0.0,0.0,0.0,0.0,11745778.0,0.0,0.67,4,,,
21-379-03440,Kendrapara,2025_01,1418514.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,3440.0,Kendrapara,379.0,0,2.449265989367724,731.7724279069768,46.29528604651163,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,25412.0,16483.0,226304.0,274,0.0,0.0,119911.0,13.0,37.0,282.0,4.0,2.0,9856.7821,11.1,3.0,29.63,12.07,43698.0,0.00018297,2488.37434618782,3.286,0.0,2,4,2,3,2024-2025,17237840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-387-03539,Puri,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,3539.0,Puri,387.0,0,-65.59416684529849,-20411.715309302326,44.88512093023255,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,8983.0,5879.0,158439.0,234,0.0,0.0,63825.0,12.0,35.0,281.0,5.0,2.0,14340.34,10.3,2.0,7.56,22.04,39027.0,0.00021426,2127.88151759579,8.16,0.0,2,4,2,3,2024-2025,176981213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-388-03377,Ganjam,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,3377.0,Ganjam,388.0,0,-205.8229489596682,-83195.75647674418,36.72877906976744,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,16563.0,14610.0,199759.0,194,18820.0,4.0,79822.0,20.0,22.0,366.0,48.0,5.0,12213.7953,11.1,2.0,34.74,17.11,48218.0,8.722e-05,3665.59807040865,16.91,3.828,2,4,2,3,2024-2025,21853286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-377-03307,Baleshwar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,3307.0,Baleshwar,377.0,0,-101.69411120111012,-41142.04740232558,39.14275581395349,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,31260.0,29570.0,175507.0,258,11270.0,6.0,73778.0,23.0,27.0,300.0,13.0,2.0,22119.08149,10.3,2.0,17.14,12.12,39704.0,0.00023459,3422.92791592218,6.264,0.0,2,4,2,3,2024-2025,62574874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-378-03325,Bhadrak,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,3325.0,Bhadrak,378.0,0,1.863843932300201,496.2428046511628,37.51667441860465,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,9952.0,8879.0,147000.0,247,7524.0,3.0,75640.0,9.0,25.0,255.0,26.0,2.0,16277.414,9.9,2.0,7.69,9.52,37449.0,0.00021455,2320.11574761201,30.75,20.854,2,4,2,3,2024-2025,5985390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-380-03386,Jagatsinghapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,3386.0,Jagatsinghapur,380.0,0,-181.2470803534929,-62072.71444883721,58.693234883720926,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,16980.0,9363.0,195697.0,199,0.0,0.0,89968.0,34.0,36.0,307.0,4.0,2.0,16905.717,10.5,2.0,24.88,20.27,53716.0,0.00028859,1634.95619296348,5.341,0.0,2,4,2,3,2024-2025,6693946.0,0.0,2306528.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-377-03300,Baleshwar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,3300.0,Baleshwar,377.0,0,-550.0469960926433,-188214.64391860465,28.74562558139535,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,19540.0,18462.0,255201.0,300,0.0,0.0,94271.0,12.0,34.0,301.0,4.0,3.0,14950.73,9.5,3.0,23.46,14.87,52011.0,0.00011574,2923.07763742578,2.83,0.0,2,4,2,3,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-375-03446,Kendujhar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,3446.0,Kendujhar,375.0,0,2.2304568683311894,914.8560674418604,37.40169302325581,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,10966.0,14806.0,169571.0,238,0.0,0.0,51110.0,8.0,29.0,369.0,67.0,3.0,7117.88,8.5,2.0,10.8,24.52,16340.0,0.0002639,1611.40089257344,26.313,12.479,1,4,2,4,2024-2025,842837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-382-03395,Jajapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,3395.0,Jajapur,382.0,0,2.1670435271445574,382.71302558139536,26.10831162790698,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,14918.0,12363.0,176400.0,247,0.0,0.0,66148.0,10.0,34.0,193.0,9.0,2.0,6700.61,10.4,3.0,4.98,17.33,35908.0,0.00047206,918.345553733566,2.52,0.0,1,4,2,4,2024-2025,108288292.0,0.0,60278278.0,0.0,0.0,928726.0,0.0,0.66,4,,,
21-378-03324,Bhadrak,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,3324.0,Bhadrak,378.0,0,1.7988063704776478,370.8575953488372,32.96827906976744,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,7494.0,6660.0,110856.0,178,7081.0,2.0,96292.0,12.0,25.0,248.0,16.0,2.0,7519.29,9.2,3.0,4.87,14.86,29810.0,9.923e-05,4033.05708574621,15.775,6.912,1,4,2,4,2024-2025,2163702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-379-03434,Kendrapara,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,3434.0,Kendrapara,379.0,0,1.8023741082378644,420.7540697674418,27.942720930232557,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,22942.0,14838.0,187142.0,214,0.0,0.0,89571.0,8.0,32.0,226.0,4.0,2.0,8056.66,10.6,3.0,23.58,19.2,29195.0,0.0002821,1317.83338663844,1.437,0.0,1,4,2,4,2024-2025,168478477.0,0.0,109989662.0,0.0,0.0,2196975.0,0.0,0.66,4,,,
21-376-03505,Mayurbhanj,2025_01,5151719.83,0.0,0.0,0.0,4310173.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,3505.0,Mayurbhanj,376.0,0,1.806736690084649,466.81359767441865,36.505158139534885,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,9219.0,10984.0,125605.0,184,3236.0,2.0,72817.0,22.0,28.0,237.0,27.0,2.0,2892.96,9.1,3.0,5.44,7.51,14306.0,0.00010992,3759.91965251951,10.807,0.0,1,4,2,4,2024-2025,7291911.0,0.0,4310173.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-375-03453,Kendujhar,2025_01,720651.0,0.0,0.0,0.0,0.0,0.0,720651.0,0.0,0.0,373.0,0.0,0.0,3453.0,Kendujhar,375.0,0,1.5784276680448115,652.7525697674419,31.038506976744188,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,8273.0,11651.0,140091.0,233,0.0,0.0,109185.0,18.0,33.0,426.0,356.0,3.0,27077.254,8.2,3.0,5.39,16.12,26413.0,0.00020895,2037.47193801209,79.868,64.086,2,3,2,5,2024-2025,720651.0,0.0,0.0,0.0,0.0,720651.0,0.0,0.65,4,,,
21-389-03363,Gajapati,2025_01,2442993.0,0.0,0.0,0.0,2442993.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,3363.0,Gajapati,389.0,0,-27.696219393069427,-19855.224783720932,38.85975581395349,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,15353.0,24286.0,107492.0,138,0.0,0.0,232290.0,45.0,32.0,634.0,468.0,17.0,3334.645,8.9,3.0,17.59,21.64,8225.0,6.784e-05,6331.9813092182,30.812,13.591,2,3,2,5,2024-2025,30995673.0,0.0,30487169.0,0.0,0.0,0.0,0.0,0.65,4,,,
21-399-03485,Malkangiri,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,3485.0,Malkangiri,399.0,0,2.16475868537315,1721.2546976744188,37.78096744186046,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,8284.0,15683.0,150096.0,220,0.0,0.0,81895.0,16.0,31.0,719.0,308.0,5.0,14916.636,9.0,3.0,6.49,14.09,24066.0,0.0002502,1804.44517441725,110.001,95.455,2,3,2,5,2024-2025,4475446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4,,,
21-381-03332,Cuttack,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,3332.0,Cuttack,381.0,0,2.4088622434770475,1009.1866790697674,38.10588837209303,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,15931.0,11230.0,186174.0,219,34368.0,9.0,112858.0,24.0,31.0,424.0,53.0,3.0,16629.68,10.8,3.0,13.33,9.29,43153.0,0.00017613,2685.54384715916,18.618,7.245,3,4,2,2,2024-2025,18759078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4,,,
21-383-03350,Dhenkanal,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,3350.0,Dhenkanal,383.0,0,2.77816195237715,1408.204648837209,48.29720465116279,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,18843.0,16022.0,283606.0,257,19732.0,3.0,147111.0,33.0,26.0,471.0,85.0,5.0,18900.75,10.4,2.0,8.0,9.33,40549.0,0.00014536,2668.61786846649,11.962,0.0,3,4,2,2,2024-2025,2462932.0,0.0,2462932.0,0.0,0.0,0.0,0.0,0.65,4,,,
21-377-03303,Baleshwar,2025_01,2857378.0,0.0,0.0,0.0,0.0,0.0,2857378.0,0.0,0.0,328.0,0.0,0.0,3303.0,Baleshwar,377.0,0,2.523756861679757,870.2930488372093,41.475706976744185,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,8856.0,8383.0,271835.0,318,14052.0,2.0,107330.0,15.0,37.0,376.0,20.0,2.0,22645.995,9.7,3.0,16.07,18.49,66554.0,0.00010578,3601.34266990611,3.761,0.0,3,4,2,2,2024-2025,19566376.0,0.0,0.0,0.0,0.0,2857378.0,0.0,0.65,4,,,
21-384-03280,Anugul,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,3280.0,Anugul,384.0,0,2.3401217048688694,1703.7980046511627,46.91816046511628,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,8091.0,8095.0,159518.0,204,24610.0,8.0,228798.0,41.0,24.0,713.0,114.0,5.0,13048.67,10.4,2.0,17.65,13.14,30875.0,0.00022886,1712.52299210479,4.916,0.0,3,4,2,2,2024-2025,17838254.0,0.0,8285187.0,0.0,0.0,0.0,0.0,0.65,4,,,
21-375-03452,Kendujhar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,3452.0,Kendujhar,375.0,0,1.6335603133722043,968.6623930232558,30.9319488372093,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,13735.0,19350.0,258045.0,340,35149.0,5.0,123861.0,26.0,38.0,568.0,451.0,4.0,35563.04,9.4,2.0,11.49,14.36,56538.0,0.000178,2583.57286330624,71.289,61.39,4,3,2,3,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,4,,,
21-377-03304,Baleshwar,2025_01,6564116.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,3304.0,Baleshwar,377.0,0,2.294498741126142,882.4901348837209,32.61763488372093,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,8827.0,8329.0,193076.0,294,0.0,0.0,86645.0,16.0,30.0,331.0,32.0,2.0,12647.2,10.2,3.0,8.79,15.3,27674.0,0.00015895,3109.60272545352,34.672,21.759,2,4,1,3,2024-2025,90711308.0,17967278.0,0.0,0.0,0.0,17967278.0,0.0,0.64,4,,,
21-383-03353,Dhenkanal,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,3353.0,Dhenkanal,383.0,0,2.3618785549999166,1458.687123255814,48.491130232558135,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,10846.0,9277.0,192468.0,228,0.0,0.0,110552.0,15.0,30.0,590.0,78.0,4.0,12145.125,8.6,3.0,19.8,17.77,43447.0,0.00020996,2082.65663136803,8.441,0.0,2,4,1,3,2024-2025,254845906.0,0.0,10268072.0,0.0,0.0,0.0,0.0,0.64,4,,,
21-387-03544,Puri,2025_01,184077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,3544.0,Puri,387.0,0,2.010553491088827,420.4319046511628,35.107623255813955,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,15676.0,10228.0,163308.0,243,3603.0,1.0,61971.0,15.0,30.0,208.0,10.0,2.0,7729.74,11.3,3.0,20.38,8.55,25576.0,0.00012935,2608.77554125663,21.342,14.2,1,4,2,3,2024-2025,139486541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-379-03441,Kendrapara,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,3441.0,Kendrapara,379.0,0,1.9006883143124995,555.0696488372093,29.877188372093023,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,20663.0,13613.0,163737.0,216,0.0,0.0,33153.0,6.0,29.0,262.0,3.0,2.0,19647.55,10.8,2.0,30.15,18.37,36467.0,0.00035372,1396.95108968738,3.057,0.0,1,4,2,3,2024-2025,60823416.0,0.0,60823416.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-379-03436,Kendrapara,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,3436.0,Kendrapara,379.0,0,2.400323277914215,432.2864767441861,48.563851162790705,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,15027.0,9732.0,131777.0,147,0.0,0.0,89955.0,19.0,24.0,137.0,7.0,2.0,5358.38,11.0,3.0,8.73,8.61,26281.0,0.00031161,1299.45096713282,5.318,0.0,1,4,2,3,2024-2025,16041444.0,0.0,6211091.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-382-03402,Jajapur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,3402.0,Jajapur,382.0,0,2.1285959319256467,376.2264302325582,28.367413953488377,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,8886.0,7364.0,132748.0,230,0.0,0.0,86483.0,33.0,32.0,162.0,16.0,2.0,6032.31799,9.1,2.0,9.77,12.35,39294.0,0.00038614,918.949304556851,1.792,0.0,1,4,2,3,2024-2025,57554628.0,0.0,52422987.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-387-03546,Puri,2025_01,3330402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,3546.0,Puri,387.0,0,1.8516007831625927,498.2320697674418,30.73948604651163,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,6964.0,4516.0,174946.0,167,7369.0,2.0,53017.0,18.0,24.0,190.0,6.0,2.0,13700.75,8.6,3.0,15.58,17.66,26272.0,6.639e-05,3780.12967468811,15.129,9.544,1,4,2,3,2024-2025,46328360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-387-03542,Puri,2025_01,7348920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,0.0,3542.0,Puri,387.0,0,-222.7946351339015,-249513.2488697674,48.221011627906975,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,6911.0,4545.0,85980.0,164,0.0,0.0,91661.0,12.0,20.0,1007.0,-0.0,1.0,8971.92,10.6,2.0,9.14,18.46,24496.0,0.00015711,3918.02294036617,10.665,0.0,1,4,2,3,2024-2025,55667888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-387-03541,Puri,2025_01,7483473.0,0.0,0.0,0.0,3065245.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,3541.0,Puri,387.0,0,-110.60290879713747,-20640.045272093023,32.931579069767444,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,17518.0,11830.0,189782.0,234,379.0,1.0,42296.0,8.0,25.0,222.0,4.0,2.0,6867.44,10.5,2.0,7.71,11.19,24110.0,0.00044172,1398.69010687263,23.288,11.606,1,4,2,3,2024-2025,64292670.0,0.0,3065245.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-387-03543,Puri,2025_01,57973814.0,54623188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,3543.0,Puri,387.0,0,1.6375938702430504,437.9362674418605,42.75502790697674,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,13090.0,8557.0,226634.0,360,0.0,0.0,80636.0,14.0,38.0,322.0,8.0,2.0,37469.568,11.0,2.0,16.06,14.68,62570.0,0.00015183,2517.90530332603,14.631,1.628,3,4,1,2,2024-2025,58807421.0,54623188.0,0.0,0.0,0.0,0.0,0.0,0.62,4,,,
21-372-03558,Sambalpur,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.0,0.0,3558.0,Sambalpur,372.0,0,1.4400794812773676,1001.4062581395348,37.13742093023256,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,9300.0,8413.0,121205.0,171,26552.0,4.0,58763.0,13.0,36.0,657.0,312.0,6.0,15581.68,10.0,2.0,6.05,23.49,24577.0,0.00019315,2189.53136145433,96.41,76.054,2,3,2,4,2024-2025,74934335.0,0.0,719878.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-375-03445,Kendujhar,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,3445.0,Kendujhar,375.0,0,1.7554711358354091,725.2590348837209,31.68638139534884,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,11154.0,15758.0,180204.0,243,0.0,0.0,91869.0,14.0,46.0,449.0,404.0,3.0,15311.4112,9.5,2.0,9.23,11.23,31961.0,0.00018972,2086.86192359885,93.557,81.814,2,3,2,4,2024-2025,1710914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-370-03315,Bargarh,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,3315.0,Bargarh,370.0,0,1.6508945945463884,606.0311418604651,17.157648837209305,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,11427.0,8969.0,139645.0,175,0.0,0.0,126404.0,32.0,27.0,371.0,145.0,2.0,23621.1613,10.5,2.0,11.4,11.93,30637.0,0.00016164,2193.08918811633,124.197,111.81,2,3,2,4,2024-2025,597321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-376-03497,Mayurbhanj,2025_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,0.0,3497.0,Mayurbhanj,376.0,0,2.28502656305249,1434.9753627906978,36.90652325581395,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,6542.0,8044.0,187719.0,310,0.0,0.0,67586.0,13.0,36.0,545.0,137.0,4.0,9819.948,8.8,3.0,10.1,15.11,23445.0,0.00016068,2165.16292973343,45.597,30.4,2,3,2,4,2024-2025,40921437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-374-03586,Sundargarh,2025_01,18975007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,3586.0,Sundargarh,374.0,0,1.6498350814347662,930.7805139534884,31.670188372093023,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,13256.0,16054.0,208318.0,191,24770.0,4.0,99650.0,16.0,29.0,583.0,292.0,6.0,6260.81,10.0,3.0,4.05,12.58,28140.0,0.00035302,1120.01691294808,99.531,84.071,2,3,2,4,2024-2025,21373735.0,0.0,0.0,0.0,0.0,2398728.0,0.0,0.61,4,,,
